# time,ax,ay,az,gx,gy,gz,temperature
6.51000000,-0.02734375,-0.01049805,-0.59741211,174.26829268,113.10975610,-1710.36585366,21.18882353
6.52000000,-0.02099609,-0.02734375,-0.59301758,178.47560976,70.00000000,-1711.52439024,21.18882353
6.53000000,-0.01782227,-0.05224609,-0.61132812,171.64634146,27.98780488,-1713.47560976,21.23588235
6.54000000,-0.03125000,-0.07495117,-0.62109375,153.84146341,-10.79268293,-1715.42682927,21.14176471
6.55000000,-0.04443359,-0.09301758,-0.63208008,126.34146341,-43.41463415,-1717.74390244,21.09470588
6.56000000,-0.04956055,-0.10864258,-0.63818359,92.56097561,-67.13414634,-1720.00000000,21.18882353
6.57000000,-0.06640625,-0.12622070,-0.65917969,54.81707317,-80.18292683,-1722.37804878,21.00058824
6.58000000,-0.08007812,-0.13232422,-0.67089844,16.70731707,-82.25609756,-1723.78048780,21.14176471
6.59000000,-0.09423828,-0.13574219,-0.68212891,-20.12195122,-73.35365854,-1725.42682927,21.09470588
6.60000000,-0.10400391,-0.13378906,-0.68823242,-51.21951220,-54.26829268,-1725.91463415,21.14176471
6.61000000,-0.11572266,-0.13037109,-0.71020508,-75.91463415,-26.76829268,-1725.79268293,21.09470588
6.62000000,-0.11791992,-0.10717773,-0.72436523,-90.91463415,6.70731707,-1725.18292683,21.04764706
6.63000000,-0.11352539,-0.09375000,-0.74462891,-96.40243902,44.32926829,-1724.02439024,21.18882353
6.64000000,-7.12207031,4.31274414,1.60302734,-162.68292683,140.54878049,-1628.90243902,21.18882353
6.65000000,-3.50341797,1.32470703,7.99975586,-219.81707317,758.10975610,-1441.28048780,21.14176471
6.66000000,5.32446289,2.93896484,0.88964844,-3.17073171,381.21951220,-888.90243902,21.18882353
6.67000000,-2.46362305,0.91259766,-8.00000000,246.64634146,135.48780488,-279.69512195,21.09470588
6.68000000,0.42553711,2.32543945,-8.00000000,-21.28048780,207.62195122,-106.82926829,21.14176471
6.69000000,-0.22021484,0.08105469,-1.81909180,55.06097561,115.00000000,-63.90243902,21.23588235
6.70000000,1.20410156,-0.34106445,4.86181641,51.34146341,103.90243902,-51.58536585,21.14176471
6.71000000,1.53930664,-0.65209961,3.77587891,141.64634146,95.79268293,-37.37804878,21.23588235
6.72000000,1.54003906,-0.37500000,-1.16137695,156.70731707,60.00000000,-34.26829268,21.23588235
6.73000000,1.56030273,-0.87475586,-3.56494141,116.64634146,24.08536585,-26.15853659,21.14176471
6.74000000,1.29223633,-1.35766602,-2.73974609,67.01219512,-23.17073171,-22.56097561,21.14176471
6.75000000,1.02001953,-1.29003906,-0.68725586,0.12195122,-72.19512195,-17.31707317,21.14176471
6.76000000,0.73168945,-0.86376953,0.24682617,-52.37804878,-113.53658537,-0.12195122,21.18882353
6.77000000,0.57958984,-0.43261719,-0.50976562,-106.76829268,-157.74390244,28.90243902,21.18882353
6.78000000,0.50488281,-0.24804688,-1.39013672,-134.32926829,-185.42682927,64.20731707,21.14176471
6.79000000,0.39062500,-0.18188477,-1.33691406,-143.90243902,-203.53658537,98.41463415,21.18882353
6.80000000,0.21264648,-0.31616211,-0.76538086,-133.78048780,-207.25609756,127.43902439,21.14176471
6.81000000,0.03100586,-0.42773438,-0.59643555,-118.47560976,-205.42682927,150.42682927,21.18882353
6.82000000,-0.06103516,-0.54003906,-0.82592773,-98.47560976,-199.32926829,169.08536585,21.18882353
6.83000000,-0.19458008,-0.53295898,-1.01245117,-80.73170732,-189.32926829,179.45121951,21.14176471
